duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
103.4,tcp,ssh,SF,2834,3831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0.063,0.042,0.0,0.0,0.867,0.083,0.035,79,206,0.976,0.095,0.146,0.055,0.0,0.0,0.0,0.0,normal
0.253,tcp,smtp,SF,961,1355,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.993,0.021,0.096,86,155,0.928,0.142,0.106,0.082,0.0,0.0,0.0,0.0,normal
1.765,tcp,http,SF,296,3654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0.001,0.0,0.0,0.0,0.995,0.113,0.05,221,127,0.805,0.189,0.048,0.026,0.0,0.0,0.0,0.0,normal
0.004,udp,dns,SF,47,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.977,0.061,0.085,227,134,0.845,0.189,0.041,0.003,0.0,0.0,0.0,0.0,normal
0.016,udp,dns,SF,92,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.012,0.0,0.0,0.0,0.924,0.053,0.056,239,127,0.936,0.133,0.048,0.035,0.0,0.0,0.0,0.0,normal
1.299,tcp,http,SF,205,2194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3,0.0,0.0,0.0,0.0,0.88,0.103,0.055,240,241,0.888,0.054,0.021,0.07,0.0,0.0,0.0,0.0,normal
0.139,udp,dns,SF,62,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.014,0.013,0.0,0.0,0.865,0.099,0.013,142,135,0.811,0.06,0.035,0.062,0.0,0.0,0.0,0.0,normal
6.339,tcp,http,SF,431,1515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0.021,0.0,0.0,0.0,0.898,0.001,0.06,87,74,0.838,0.008,0.055,0.088,0.0,0.0,0.0,0.0,normal
0.061,udp,dns,SF,69,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.346,0.0,0.0,0.0,0.851,0.043,0.075,32,204,0.924,0.06,0.047,0.097,0.0,0.0,0.0,0.0,normal
3.936,tcp,http,SF,228,2105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,5,0.021,0.004,0.0,0.0,0.912,0.086,0.0,159,167,0.944,0.113,0.074,0.081,0.0,0.0,0.0,0.0,normal
2.345,tcp,http,SF,396,11850,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2,0.0,0.0,0.0,0.0,0.956,0.119,0.023,184,155,0.831,0.061,0.133,0.054,0.0,0.0,0.0,0.0,normal
5.131,tcp,http,SF,201,998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,5,0.0,0.0,0.0,0.0,0.922,0.126,0.031,54,196,0.828,0.061,0.067,0.032,0.0,0.0,0.0,0.0,normal
0.423,tcp,http,SF,546,1193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0.01,0.0,0.0,0.0,0.893,0.02,0.05,251,63,0.987,0.001,0.021,0.025,0.0,0.0,0.0,0.0,normal
53.482,tcp,ssh,SF,4048,4454,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,0.015,0.002,0.0,0.0,0.995,0.09,0.042,125,154,0.812,0.164,0.032,0.08,0.0,0.0,0.0,0.0,normal
2.889,tcp,smtp,SF,747,1368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.033,0.0,0.0,0.0,0.913,0.132,0.006,64,62,0.982,0.178,0.102,0.024,0.0,0.0,0.0,0.0,normal
1.955,tcp,smtp,SF,1474,1230,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,0.993,0.092,0.038,178,19,0.92,0.018,0.081,0.075,0.0,0.0,0.0,0.0,normal
2.656,tcp,http,SF,252,391,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.017,0.0,0.0,0.99,0.071,0.064,148,136,0.97,0.086,0.123,0.08,0.0,0.0,0.0,0.0,normal
2.978,tcp,http,SF,191,5094,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,4,0.012,0.0,0.0,0.0,0.863,0.077,0.045,48,194,0.893,0.069,0.039,0.028,0.0,0.0,0.0,0.0,normal
1.078,tcp,smtp,SF,944,646,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,7,0.007,0.0,0.0,0.0,0.975,0.14,0.023,97,138,0.986,0.192,0.019,0.035,0.0,0.0,0.0,0.0,normal
30.236,tcp,ssh,SF,1954,4635,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.97,0.085,0.014,225,148,0.812,0.086,0.059,0.043,0.0,0.0,0.0,0.0,normal
1.493,tcp,http,SF,422,25598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.046,0.0,0.0,0.0,0.953,0.006,0.08,116,79,0.937,0.129,0.098,0.061,0.0,0.0,0.0,0.0,normal
6.922,tcp,http,SF,308,6045,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.009,0.0,0.0,0.0,0.992,0.049,0.056,11,73,0.924,0.093,0.056,0.02,0.0,0.0,0.0,0.0,normal
0.416,tcp,http,SF,625,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0.176,0.0,0.0,0.0,0.989,0.093,0.031,19,108,0.827,0.038,0.022,0.081,0.0,0.0,0.0,0.0,normal
0.077,udp,dns,SF,61,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0.0,0.0,0.0,0.0,0.871,0.136,0.053,203,153,0.902,0.007,0.075,0.026,0.0,0.0,0.0,0.0,normal
0.016,udp,dns,SF,63,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.122,0.0,0.0,0.939,0.148,0.095,173,35,0.879,0.063,0.019,0.069,0.0,0.0,0.0,0.0,normal
0.894,tcp,http,SF,216,1528,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,0.937,0.035,0.037,63,27,0.844,0.093,0.149,0.1,0.0,0.0,0.0,0.0,normal
4.229,tcp,http,SF,369,797,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.874,0.092,0.026,253,52,0.986,0.009,0.085,0.055,0.0,0.0,0.0,0.0,normal
1.751,tcp,http,SF,450,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,8,0.002,0.013,0.0,0.0,0.963,0.02,0.092,193,127,0.852,0.048,0.04,0.037,0.0,0.0,0.0,0.0,normal
1.332,tcp,http,SF,253,8266,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,3,0.002,0.001,0.0,0.0,0.911,0.097,0.057,24,48,0.89,0.074,0.041,0.073,0.0,0.0,0.0,0.0,normal
1.917,tcp,smtp,SF,866,861,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.003,0.0,0.0,0.934,0.046,0.091,175,33,0.942,0.146,0.137,0.052,0.0,0.0,0.0,0.0,normal
0.812,tcp,http,SF,463,13635,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.006,0.0,0.0,0.926,0.003,0.05,29,219,0.942,0.159,0.059,0.053,0.0,0.0,0.0,0.0,normal
0.247,tcp,http,SF,337,421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,0.892,0.129,0.04,50,166,0.85,0.004,0.061,0.054,0.0,0.0,0.0,0.0,normal
1.831,tcp,http,SF,215,3483,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,4,0.0,0.003,0.0,0.0,0.928,0.018,0.088,174,52,0.82,0.041,0.121,0.011,0.0,0.0,0.0,0.0,normal
0.092,udp,dns,SF,89,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.11,0.0,0.0,0.9,0.023,0.022,148,223,0.921,0.035,0.083,0.026,0.0,0.0,0.0,0.0,normal
8.088,tcp,http,SF,266,2901,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0.0,0.0,0.0,0.0,0.872,0.028,0.053,13,217,0.814,0.006,0.07,0.096,0.0,0.0,0.0,0.0,normal
1.909,tcp,http,SF,206,2751,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1,0.0,0.0,0.0,0.0,0.984,0.023,0.091,254,63,0.999,0.121,0.013,0.007,0.0,0.0,0.0,0.0,normal
0.112,tcp,other,SF,325,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.0,0.001,0.0,0.0,0.973,0.0,0.062,118,239,0.958,0.171,0.06,0.082,0.0,0.0,0.0,0.0,normal
1.188,tcp,http,SF,1037,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.0,0.0,0.0,0.96,0.142,0.077,121,224,0.904,0.166,0.027,0.007,0.0,0.0,0.0,0.0,normal
1.802,tcp,http,SF,283,6548,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,0.001,0.0,0.0,0.0,0.875,0.109,0.02,187,229,0.805,0.104,0.048,0.023,0.0,0.0,0.0,0.0,normal
1.839,tcp,http,SF,135,11072,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.011,0.0,0.0,0.92,0.089,0.092,126,102,0.975,0.033,0.056,0.005,0.0,0.0,0.0,0.0,normal
1.363,tcp,http,SF,370,2458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.871,0.036,0.003,245,85,0.98,0.166,0.056,0.058,0.0,0.0,0.0,0.0,normal
1.811,tcp,http,SF,563,2374,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,0.949,0.079,0.033,176,46,0.917,0.009,0.124,0.042,0.0,0.0,0.0,0.0,normal
1.149,tcp,http,SF,282,4283,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0.0,0.0,0.0,0.0,0.945,0.119,0.024,107,221,0.856,0.155,0.017,0.029,0.0,0.0,0.0,0.0,normal
1.539,tcp,http,SF,299,1209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3,0.0,0.0,0.0,0.0,0.868,0.017,0.03,168,115,0.86,0.153,0.037,0.008,0.0,0.0,0.0,0.0,normal
0.839,tcp,http,SF,375,3401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,0.002,0.0,0.0,0.0,0.903,0.041,0.098,60,71,0.945,0.057,0.011,0.068,0.0,0.0,0.0,0.0,normal
0.01,tcp,http,SF,539,1077,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.001,0.0,0.0,0.0,0.905,0.127,0.019,85,211,0.816,0.098,0.011,0.068,0.0,0.0,0.0,0.0,normal
0.039,udp,dns,SF,57,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.18,0.0,0.0,0.0,0.948,0.105,0.032,239,220,0.844,0.021,0.146,0.086,0.0,0.0,0.0,0.0,normal
1.167,tcp,http,SF,232,2301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0.001,0.0,0.0,0.0,0.891,0.097,0.005,219,93,0.938,0.035,0.033,0.02,0.0,0.0,0.0,0.0,normal
0.218,tcp,ssh,SF,2789,3055,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2,0.001,0.0,0.0,0.0,0.972,0.051,0.087,179,77,0.832,0.061,0.005,0.028,0.0,0.0,0.0,0.0,normal
5.11,tcp,smtp,SF,825,448,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0.029,0.005,0.0,0.0,0.91,0.072,0.052,227,200,0.996,0.089,0.051,0.037,0.0,0.0,0.0,0.0,normal
0.703,tcp,http,SF,444,157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.001,0.0,0.0,0.0,0.9,0.121,0.026,24,158,0.882,0.063,0.137,0.034,0.0,0.0,0.0,0.0,normal
3.643,tcp,http,SF,232,3324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.007,0.0,0.0,0.0,0.88,0.079,0.036,57,128,0.985,0.109,0.062,0.099,0.0,0.0,0.0,0.0,normal
0.013,udp,dns,SF,78,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.0,0.0,0.0,0.0,1.0,0.137,0.059,107,246,0.974,0.064,0.112,0.014,0.0,0.0,0.0,0.0,normal
2.999,tcp,http,SF,401,169,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,0.0,0.0,0.928,0.102,0.051,104,240,0.886,0.003,0.035,0.05,0.0,0.0,0.0,0.0,normal
2.218,tcp,http,SF,278,4084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0.006,0.0,0.0,0.0,0.914,0.041,0.043,76,106,0.86,0.028,0.098,0.014,0.0,0.0,0.0,0.0,normal
35.133,tcp,ssh,SF,4988,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.012,0.0,0.0,0.886,0.066,0.064,95,116,0.849,0.139,0.088,0.052,0.0,0.0,0.0,0.0,normal
0.536,tcp,http,SF,233,5412,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,0.969,0.075,0.029,228,54,0.976,0.142,0.086,0.088,0.0,0.0,0.0,0.0,normal
0.121,tcp,http,SF,404,679,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2,0.0,0.0,0.0,0.0,0.888,0.095,0.015,201,99,0.945,0.126,0.028,0.086,0.0,0.0,0.0,0.0,normal
0.002,udp,dns,SF,55,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.0,0.0,0.0,0.0,0.851,0.056,0.032,152,17,0.924,0.125,0.011,0.032,0.0,0.0,0.0,0.0,normal
4.216,tcp,smtp,SF,469,1113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.903,0.089,0.022,234,51,0.894,0.071,0.092,0.022,0.0,0.0,0.0,0.0,normal
6.408,tcp,http,SF,363,2947,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3,0.0,0.0,0.0,0.0,0.944,0.095,0.061,203,116,0.864,0.118,0.004,0.001,0.0,0.0,0.0,0.0,normal
6.516,tcp,http,SF,393,3554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0.0,0.01,0.0,0.0,0.913,0.084,0.012,142,210,0.855,0.11,0.082,0.06,0.0,0.0,0.0,0.0,normal
0.209,tcp,http,SF,236,602,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.958,0.026,0.058,116,112,0.81,0.187,0.062,0.078,0.0,0.0,0.0,0.0,normal
0.592,tcp,http,SF,224,2243,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2,0.001,0.0,0.0,0.0,0.942,0.113,0.094,30,38,0.985,0.12,0.115,0.005,0.0,0.0,0.0,0.0,normal
1.026,tcp,http,SF,241,2284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0.0,0.0,0.0,0.0,0.976,0.093,0.056,147,88,0.986,0.066,0.125,0.09,0.0,0.0,0.0,0.0,normal
0.023,udp,dns,SF,63,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.905,0.112,0.012,226,91,0.943,0.125,0.126,0.005,0.0,0.0,0.0,0.0,normal
0.008,udp,dns,SF,82,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.0,0.003,0.0,0.0,0.996,0.066,0.034,193,194,0.909,0.051,0.026,0.017,0.0,0.0,0.0,0.0,normal
1.99,tcp,other,SF,157,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.0,0.0,0.0,0.0,0.865,0.072,0.044,239,43,0.801,0.039,0.035,0.08,0.0,0.0,0.0,0.0,normal
3.952,tcp,http,SF,408,893,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.002,0.0,0.0,0.973,0.072,0.006,105,73,0.961,0.15,0.131,0.06,0.0,0.0,0.0,0.0,normal
0.016,udp,dns,SF,60,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0.005,0.006,0.0,0.0,0.907,0.03,0.011,53,202,0.911,0.061,0.091,0.033,0.0,0.0,0.0,0.0,normal
5.675,tcp,smtp,SF,1555,1513,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.001,0.0,0.0,0.0,0.909,0.006,0.092,18,109,0.866,0.017,0.095,0.086,0.0,0.0,0.0,0.0,normal
0.068,tcp,http,SF,305,182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,5,0.0,0.0,0.0,0.0,0.95,0.031,0.091,111,194,0.932,0.13,0.136,0.093,0.0,0.0,0.0,0.0,normal
1.873,tcp,http,SF,273,1565,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,7,0.001,0.003,0.0,0.0,0.955,0.118,0.019,76,68,0.956,0.017,0.029,0.046,0.0,0.0,0.0,0.0,normal
3.322,tcp,http,SF,234,918,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0.002,0.0,0.0,0.0,0.884,0.123,0.027,36,199,0.866,0.038,0.109,0.047,0.0,0.0,0.0,0.0,normal
0.123,tcp,http,SF,241,607,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,0.001,0.014,0.0,0.0,0.869,0.122,0.082,10,190,0.992,0.054,0.124,0.035,0.0,0.0,0.0,0.0,normal
6.09,tcp,http,SF,246,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0.002,0.0,0.0,0.0,0.928,0.014,0.063,168,25,0.989,0.042,0.102,0.013,0.0,0.0,0.0,0.0,normal
1.584,tcp,http,SF,366,6288,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0.0,0.0,0.0,0.0,0.995,0.046,0.002,145,72,0.834,0.101,0.017,0.063,0.0,0.0,0.0,0.0,normal
12.771,tcp,smtp,SF,1207,1084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.987,0.046,0.02,42,243,0.962,0.069,0.126,0.052,0.0,0.0,0.0,0.0,normal
0.696,tcp,http,SF,207,22895,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0.099,0.0,0.0,0.0,0.949,0.132,0.03,147,91,0.934,0.03,0.139,0.036,0.0,0.0,0.0,0.0,normal
0.337,tcp,smtp,SF,875,847,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.269,0.0,0.0,0.955,0.058,0.032,243,185,0.943,0.19,0.085,0.029,0.0,0.0,0.0,0.0,normal
4.945,tcp,smtp,SF,1167,1465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0.0,0.0,0.0,0.0,0.914,0.106,0.005,120,184,0.857,0.13,0.094,0.023,0.0,0.0,0.0,0.0,normal
0.988,tcp,http,SF,436,2606,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.957,0.007,0.056,51,105,0.959,0.157,0.056,0.062,0.0,0.0,0.0,0.0,normal
0.005,udp,dns,SF,46,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.889,0.134,0.066,179,213,0.923,0.174,0.054,0.055,0.0,0.0,0.0,0.0,normal
1.816,tcp,http,SF,376,1133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.894,0.019,0.09,173,219,0.811,0.165,0.015,0.006,0.0,0.0,0.0,0.0,normal
2.313,tcp,http,SF,353,1847,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0.005,0.01,0.0,0.0,0.986,0.045,0.028,155,227,0.936,0.179,0.023,0.095,0.0,0.0,0.0,0.0,normal
1.361,tcp,http,SF,412,9343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,0.0,0.001,0.0,0.0,0.858,0.012,0.091,94,192,0.986,0.094,0.062,0.036,0.0,0.0,0.0,0.0,normal
0.169,udp,dns,SF,90,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.041,0.01,0.0,0.0,0.954,0.02,0.011,229,199,0.925,0.104,0.136,0.066,0.0,0.0,0.0,0.0,normal
3.55,tcp,http,SF,365,2215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0.002,0.0,0.0,0.0,0.954,0.127,0.072,38,52,0.873,0.032,0.103,0.025,0.0,0.0,0.0,0.0,normal
1.589,tcp,http,SF,300,2230,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,0.865,0.118,0.099,217,221,0.805,0.05,0.007,0.082,0.0,0.0,0.0,0.0,normal
0.122,tcp,http,SF,348,886,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0.0,0.0,0.0,0.0,0.876,0.107,0.028,60,86,0.845,0.157,0.144,0.049,0.0,0.0,0.0,0.0,normal
0.149,tcp,smtp,SF,765,1358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3,0.0,0.011,0.0,0.0,0.944,0.044,0.013,186,245,0.821,0.106,0.041,0.026,0.0,0.0,0.0,0.0,normal
15.324,tcp,ssh,SF,2067,3674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.014,0.0,0.0,0.0,0.886,0.059,0.066,246,214,0.939,0.119,0.022,0.082,0.0,0.0,0.0,0.0,normal
0.07,tcp,http,SF,313,141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0.0,0.002,0.0,0.0,0.925,0.047,0.069,64,68,0.955,0.057,0.093,0.08,0.0,0.0,0.0,0.0,normal
0.965,tcp,http,SF,248,6838,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0.0,0.0,0.0,0.0,0.986,0.086,0.038,197,152,0.963,0.172,0.123,0.046,0.0,0.0,0.0,0.0,normal
0.397,tcp,http,SF,280,1075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2,0.0,0.153,0.0,0.0,0.976,0.131,0.015,187,38,0.985,0.035,0.055,0.046,0.0,0.0,0.0,0.0,normal
24.54,tcp,ssh,SF,2303,5620,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0.008,0.0,0.0,0.0,0.977,0.034,0.003,99,19,0.827,0.114,0.121,0.089,0.0,0.0,0.0,0.0,normal
0.037,udp,dns,SF,71,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.0,0.001,0.0,0.0,0.879,0.005,0.057,171,30,0.819,0.16,0.074,0.024,0.0,0.0,0.0,0.0,normal
1.802,tcp,http,SF,443,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.905,0.09,0.008,136,103,0.852,0.19,0.062,0.076,0.0,0.0,0.0,0.0,normal
0.049,udp,dns,SF,63,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.89,0.049,0.025,76,244,0.838,0.037,0.067,0.019,0.0,0.0,0.0,0.0,normal
0.001,udp,dns,SF,92,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0.0,0.004,0.0,0.0,0.984,0.098,0.06,190,122,0.869,0.14,0.147,0.042,0.0,0.0,0.0,0.0,normal
0.054,udp,dns,SF,56,176,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.006,0.014,0.0,0.0,0.857,0.062,0.079,158,46,0.892,0.198,0.076,0.05,0.0,0.0,0.0,0.0,normal
0.051,udp,dns,SF,74,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.005,0.0,0.0,0.0,0.915,0.067,0.022,77,148,0.829,0.102,0.017,0.049,0.0,0.0,0.0,0.0,normal
3.012,tcp,http,SF,677,2516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0.0,0.042,0.0,0.0,0.975,0.031,0.043,86,97,0.983,0.184,0.098,0.011,0.0,0.0,0.0,0.0,normal
2.942,tcp,http,SF,256,5134,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,0.948,0.112,0.006,105,198,0.854,0.078,0.013,0.084,0.0,0.0,0.0,0.0,normal
3.421,tcp,http,SF,327,4889,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,4,0.004,0.0,0.0,0.0,0.993,0.023,0.069,12,133,0.906,0.141,0.073,0.06,0.0,0.0,0.0,0.0,normal
0.434,tcp,http,SF,322,6122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.025,0.0,0.0,0.893,0.096,0.095,112,188,0.899,0.138,0.116,0.092,0.0,0.0,0.0,0.0,normal
0.087,udp,dns,SF,77,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.0,0.117,0.0,0.0,0.894,0.131,0.029,211,123,0.941,0.174,0.099,0.075,0.0,0.0,0.0,0.0,normal
0.168,tcp,http,SF,333,4182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0.001,0.0,0.0,0.0,0.85,0.079,0.019,38,187,0.992,0.042,0.097,0.021,0.0,0.0,0.0,0.0,normal
0.041,tcp,http,SF,300,1686,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0.0,0.0,0.0,0.0,0.987,0.09,0.039,39,134,0.863,0.171,0.086,0.049,0.0,0.0,0.0,0.0,normal
2.18,tcp,http,SF,812,5117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0.004,0.0,0.0,0.0,0.957,0.04,0.056,109,219,0.85,0.147,0.143,0.087,0.0,0.0,0.0,0.0,normal
1.196,tcp,http,SF,514,1196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0.002,0.0,0.0,0.0,0.938,0.137,0.033,74,151,0.975,0.155,0.006,0.094,0.0,0.0,0.0,0.0,normal
4.434,tcp,ssh,SF,1834,5623,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,0.927,0.013,0.027,113,253,0.941,0.01,0.067,0.017,0.0,0.0,0.0,0.0,normal
0.125,tcp,http,SF,282,2253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,4,0.0,0.029,0.0,0.0,0.868,0.142,0.044,238,179,0.915,0.1,0.092,0.09,0.0,0.0,0.0,0.0,normal
